Concepts count,Axioms count,Uncertain axioms count,SAT proportion mean,Time mean,SAT proportion std,Time std
60,2.5166666666666666,10,0.2,0.00227907657623291,0.3999999999999995,0.0017773776975669848
60,2.533333333333333,10,0.22,0.002717013359069824,0.41424630354416,0.0030199669914872554
60,2.55,10,0.11,0.0023366284370422365,0.31288975694324056,0.0018116974832666868
60,2.566666666666667,10,0.19,0.0024697160720825195,0.3923009049186604,0.0025404322078382948
60,2.5833333333333335,10,0.17,0.002129092216491699,0.3756327994198591,0.00024037472720493558
60,2.6,10,0.15,0.002354428768157959,0.357071421427143,0.002130852414653069
60,2.6166666666666667,10,0.14,0.002360892295837402,0.34698703145794935,0.0018386301429009655
60,2.6333333333333333,10,0.22,0.0021457791328430174,0.4142463035441598,0.00018545725796650667
60,2.65,10,0.1,0.0026345396041870116,0.2999999999999998,0.0025850131333884567
60,2.6666666666666665,10,0.12,0.0024010753631591797,0.3249615361854386,0.0018319095574627286
60,2.683333333333333,10,0.14,0.002445683479309082,0.34698703145794946,0.0018997044632796244
60,2.7,10,0.12,0.002408497333526611,0.32496153618543866,0.0018232634041356133
60,2.716666666666667,10,0.23,0.002785661220550537,0.4208325082500161,0.003129536129897436
60,2.7333333333333334,10,0.12,0.0022543025016784667,0.32496153618543855,0.00020184960692445482
60,2.75,10,0.12,0.002299983501434326,0.3249615361854386,0.00033108450094256964
60,2.7666666666666666,10,0.16,0.0024719929695129397,0.3666060555964675,0.0018478930392583307
60,2.783333333333333,10,0.14,0.0023201966285705568,0.3469870314579496,0.0004238465968793966
60,2.8,10,0.18,0.0023111557960510255,0.38418745424597134,0.00033288857300368485
60,2.816666666666667,10,0.09,0.002538914680480957,0.28618176042508386,0.0018940121571051924
60,2.8333333333333335,10,0.08,0.0023670101165771482,0.271293199325011,0.0003509552257081582
60,2.85,10,0.12,0.0023629093170166016,0.32496153618543866,0.00032828710855701523
60,2.8666666666666667,10,0.06,0.0027426004409790037,0.23748684174075835,0.0025749672049932824
60,2.8833333333333333,10,0.17,0.0023169684410095214,0.37563279941985916,0.00019856963350739726
60,2.9,10,0.07,0.0025576186180114747,0.2551470164434615,0.0018968703316844695
60,2.9166666666666665,10,0.08,0.002864360809326172,0.27129319932501095,0.00289466320364239
60,2.933333333333333,10,0.12,0.002624244689941406,0.32496153618543855,0.0018872057381087645
60,2.95,10,0.1,0.0025743985176086425,0.2999999999999999,0.0018937226272736111
60,2.966666666666667,10,0.15,0.0026584649085998535,0.35707142142714293,0.0018784390767471364
60,2.9833333333333334,10,0.11,0.002614576816558838,0.31288975694324045,0.0018475793537674197
60,3.0,10,0.04,0.0026686573028564453,0.19595917942265392,0.0017928769952724334
60,3.0166666666666666,10,0.1,0.002459533214569092,0.29999999999999977,0.00023955368069990832
60,3.033333333333333,10,0.08,0.0024860119819641114,0.27129319932501084,0.00042771802442106315
60,3.05,10,0.07,0.002791903018951416,0.2551470164434615,0.001802025347029752
60,3.066666666666667,10,0.09,0.0028886151313781737,0.2861817604250836,0.002668365236612721
60,3.0833333333333335,10,0.08,0.002946145534515381,0.2712931993250109,0.002913900995382881
60,3.1,10,0.1,0.0027646422386169434,0.29999999999999977,0.0018462518762819406
60,3.1166666666666667,10,0.05,0.002753491401672363,0.2179449471770337,0.0005336033664410948
60,3.1333333333333333,10,0.07,0.0029738712310791015,0.2551470164434615,0.0026100566860421345
60,3.15,10,0.06,0.003235199451446533,0.23748684174075801,0.002621453637497872
60,3.1666666666666665,10,0.06,0.002616565227508545,0.2374868417407582,0.00042243840152876225
60,3.183333333333333,10,0.06,0.002793464660644531,0.23748684174075788,0.0019051735634066683
60,3.2,10,0.02,0.002835371494293213,0.13999999999999987,0.0022614484336167646
60,3.216666666666667,10,0.1,0.003212289810180664,0.29999999999999977,0.003197868802017339
60,3.2333333333333334,10,0.09,0.00301450252532959,0.2861817604250837,0.002652361694901494
60,3.25,10,0.09,0.002836151123046875,0.2861817604250837,0.0018838356122983558
60,3.2666666666666666,10,0.03,0.002654101848602295,0.17058722109231966,0.0002354976637154696
60,3.283333333333333,10,0.06,0.002661750316619873,0.23748684174075815,0.00034022608867326524
60,3.3,10,0.02,0.002951395511627197,0.13999999999999987,0.001872065509807308
60,3.316666666666667,10,0.09,0.0027347540855407713,0.2861817604250837,0.00035940575845220873
